quarter,ticker,industry,sector,debt_to_assets,mkt_cap,stock_price,book_to_market,earnings_yield,mkt_cap_rank
2023Q1,NTST,REIT - Retail,Real Estate,0.31490025083231843,1115875746,16.53,1.1299893744140934,0.0015305505142165759,60
2023Q2,NTST,REIT - Retail,Real Estate,0.29428845412236704,1199301929,16.35,1.1976233151274087,-0.0007951070336391436,70
2023Q3,NTST,REIT - Retail,Real Estate,0.30139362254360674,1045614105,14.42,1.2616563801714777,0.004160887656033287,67
2023Q4,NTST,REIT - Retail,Real Estate,0.32705077904221275,1236585774,16.75,1.0900758764567442,0.001671641791044776,69
2023Q1,KT,Telecommunications Services,Communication Services,0.28405231683338,5797449488,9.86,3244.988197031207,58.84178498985801,30
2023Q2,KT,Telecommunications Services,Communication Services,0.2734327550446551,5640739491,9.83,6772.177740747017,80.4028484231943,38
2023Q3,KT,Telecommunications Services,Communication Services,0.25354093708214703,6364609431,11.15,3382.101846548716,47.74439461883408,33
2023Q4,KT,Telecommunications Services,Communication Services,0.2740797924007554,6623592783,12.92,2535.1927871545327,8.543343653250774,37
2023Q1,AL,Rental & Leasing Services,Industrials,0.6623133744445119,4370902006,37.9,1.604035665344671,0.028232189973614777,38
2023Q2,AL,Rental & Leasing Services,Industrials,0.6349857526535376,4646490496,40.49,1.5244223553456504,0.027167201778216844,45
2023Q3,AL,Rental & Leasing Services,Industrials,0.6283938262128977,4375584001,38.32,1.6361376899386437,0.028705636743215034,40
2023Q4,AL,Rental & Leasing Services,Industrials,0.62992572766047,4656482948,40.99,1.5732865070128257,0.04635276896804098,46
2023Q1,BRK-B,Insurance - Diversified,Financial Services,0.1239870340356564,671362807968,308.769989,0.7479788000976866,0.052628171710042713,2
2023Q2,BRK-B,Insurance - Diversified,Financial Services,0.12034394132720415,740102202290,341.0,0.728153727748753,0.04844574780058651,2
2023Q3,BRK-B,Insurance - Diversified,Financial Services,0.12234234993867245,760286807807,350.3,0.6909629295229806,-0.01678561233228661,2
2023Q4,BRK-B,Insurance - Diversified,Financial Services,0.12483434238834817,771875595655,356.66,0.727154742498577,0.04867380698704648,2
2023Q1,CODI,Conglomerates,Industrials,0.48864200323316725,1372462559,17.11,0.9837853132716461,0.010520163646990065,56
2023Q2,CODI,Conglomerates,Industrials,0.5051457006665186,1559098890,19.7,0.8304444891692689,-0.02081218274111675,63
2023Q3,CODI,Conglomerates,Industrials,0.5093145502848212,1349206370,17.24,0.9195867067092167,-0.00812064965197216,58
2023Q4,CODI,Conglomerates,Industrials,0.48348812844496736,1626031050,20.9,0.8764564089524796,-0.03444976076555024,63
2023Q1,CSL,Construction,Industrials,0.3631419175309891,11461749000,220.68,0.27120407408235064,0.00901758201921334,25
2023Q2,CSL,Construction,Industrials,0.3601070204286391,12698234999,251.3,0.23797358273467123,0.01524074810982889,26
2023Q3,CSL,Construction,Industrials,0.33531396713615025,12833370000,254.74,0.2318704038104211,0.021001805762738475,25
2023Q4,CSL,Construction,Industrials,0.3540785498489426,15059126000,307.96,0.19058626463856115,0.013800493570593585,26
2023Q1,NOW,Software - Application,Technology,0.16438959894226532,94812639120,464.72,0.059248552387525584,0.001592356687898089,9
2023Q2,NOW,Software - Application,Technology,0.1542585271058098,114902634080,561.969971,0.0604080067438881,0.00911080709684397,7
2023Q3,NOW,Software - Application,Technology,0.15578821814326418,114287197440,558.96,0.06284168446575568,0.002111063403463575,7
2023Q4,NOW,Software - Application,Technology,0.13648127911658137,144830450000,706.49,0.05266848235298585,0.002038245410409206,7
2023Q2,TPR,Luxury Goods,Consumer Cyclical,0.47173701391672873,9852560000,40.49,0.2382788673363404,0.01975796492961225,32
2023Q3,TPR,Luxury Goods,Consumer Cyclical,0.496016800840042,6563625000,27.49,0.38491279511189275,0.030920334667151692,32
2023Q4,TPR,Luxury Goods,Consumer Cyclical,0.698155681341112,8440533000,35.58,0.3260160514918562,0.03962900505902192,34
2023Q2,BDC,Communication Equipment,Technology,0.4063785447999058,4064838050,95.3,0.2777280741319716,0.0155299055613851,47
2023Q3,BDC,Communication Equipment,Technology,0.39851055232095106,4060217150,96.24,0.2843504223886245,0.016832917705735664,43
2023Q4,BDC,Communication Equipment,Technology,0.40250127230154026,3210896250,77.06,0.3641140807135463,0.012068518037892552,52
2023Q1,DHT,Oil & Gas Midstream,Energy,0.2678276536070864,1761677323,8.85,0.7250045623885163,0.025988700564971753,51
2023Q2,DHT,Oil & Gas Midstream,Energy,0.26062941864656264,1390710966,7.18,0.9031836797275189,0.04874651810584958,67
2023Q3,DHT,Oil & Gas Midstream,Energy,0.29154429392430187,1665880171,8.99,0.7029502874147179,0.021134593993325918,55
2023Q4,DHT,Oil & Gas Midstream,Energy,0.28920677405454814,1579405507,8.72,0.7316342255766031,0.025229357798165136,64
2023Q2,EGO,Gold,Basic Materials,0.11871063413054096,1906920400,10.1,1.7917323659655642,0.00031683168316831684,58
2023Q3,EGO,Gold,Basic Materials,0.12768850358141584,1804025520,8.91,1.8909034058453897,-0.004433221099887767,53
2023Q4,EGO,Gold,Basic Materials,0.1316315520512862,2634704412,12.97,1.3284780969864696,0.03469545104086353,55
2023Q1,EHC,Medical - Care Facilities,Healthcare,0.4637481948045169,5382950000,53.26,0.26133141318810343,0.016522718738265114,32
2023Q2,EHC,Medical - Care Facilities,Healthcare,0.4496408401440052,6737144999,66.81,0.22192988592114893,0.013620715461757221,35
2023Q3,EHC,Medical - Care Facilities,Healthcare,0.44030313699847423,6682420000,66.41,0.23614534046531407,0.01294985694925463,31
2023Q4,EHC,Medical - Care Facilities,Healthcare,0.42840521761929734,6638640000,66.12,0.25042028047071413,0.013309134906231094,36
