ticker,company_name,fiscal_quarter,fiscal_year,calendar_date,debt_to_assets,book_to_market,earnings_yield,industry,sector
AAON,"AAON, Inc.",Q2,2023,2023-06-30,0.09258094448584002,0.12931588157844354,0.00893426930440332,Construction,Industrials
AAON,"AAON, Inc.",Q3,2023,2023-09-30,0.09630265641691273,0.14843967314930903,0.010448025500265627,Construction,Industrials
AAON,"AAON, Inc.",Q4,2023,2023-12-31,0.053694568722674724,0.11902348912266786,0.00789760348583878,Construction,Industrials
AAON,"AAON, Inc.",Q1,2024,2024-03-31,0.018003591063687336,0.10740328946047756,0.005364327223960661,Construction,Industrials
AAP,"Advance Auto Parts, Inc.",Q1,2023,2023-04-22,0.3422914574481306,0.3606264656737404,0.0058441558441558435,Specialty Retail,Consumer Cyclical
AAP,"Advance Auto Parts, Inc.",Q2,2023,2023-07-15,0.33565846817424955,0.6724247060248958,0.019377568995889605,Specialty Retail,Consumer Cyclical
AAP,"Advance Auto Parts, Inc.",Q3,2023,2023-10-07,0.5066168217767884,0.8876071772886676,-0.01635420821699242,Specialty Retail,Consumer Cyclical
AAP,"Advance Auto Parts, Inc.",Q4,2023,2023-12-30,0.5064946141052299,0.7160216941165216,-0.009976327358809604,Specialty Retail,Consumer Cyclical
AAPL,Apple Inc.,Q3,2023,2023-07-01,0.32617195661387666,0.019993188313377777,0.006612861234053632,Consumer Electronics,Technology
AAPL,Apple Inc.,Q4,2023,2023-09-30,0.3514917054991307,0.023470381120661972,0.00866030399434429,Consumer Electronics,Technology
AAPL,Apple Inc.,Q1,2024,2023-12-30,0.30561731642876944,0.024996786831806384,0.011458169832051484,Consumer Electronics,Technology
AAPL,Apple Inc.,Q2,2024,2024-03-30,0.30997803865315593,0.028571196557631753,0.009076886568580921,Consumer Electronics,Technology
AAT,"American Assets Trust, Inc.",Q2,2023,2023-06-30,0.5685675494446399,1.1852299455257105,0.011737089201877935,REIT - Diversified,Real Estate
AAT,"American Assets Trust, Inc.",Q3,2023,2023-09-30,0.5689116121431459,1.1462054753591224,0.011402508551881414,REIT - Diversified,Real Estate
AAT,"American Assets Trust, Inc.",Q4,2023,2023-12-31,0.5738908111118073,0.9655493616884093,0.008248423095584668,REIT - Diversified,Real Estate
AAT,"American Assets Trust, Inc.",Q1,2024,2024-03-31,0.5785106681315401,1.0294933829588881,0.016563146997929608,REIT - Diversified,Real Estate
AB,AllianceBernstein Holding L.P.,Q2,2023,2023-06-30,0.0,0.6682118296577463,0.01966604823747681,Asset Management,Financial Services
AB,AllianceBernstein Holding L.P.,Q3,2023,2023-09-30,0.0,0.6723444410085749,0.019290123456790122,Asset Management,Financial Services
AB,AllianceBernstein Holding L.P.,Q4,2023,2023-12-31,0.0,0.6858952872460677,0.02618959793434157,Asset Management,Financial Services
AB,AllianceBernstein Holding L.P.,Q1,2024,2024-03-31,0.0,0.5877617486210515,0.019243313763861708,Asset Management,Financial Services
ABBV,AbbVie Inc.,Q2,2023,2023-06-30,0.45073762438408177,0.05827811497792851,0.009124379702257083,Drug Manufacturers - General,Healthcare
ABBV,AbbVie Inc.,Q3,2023,2023-09-30,0.44593711689093457,0.048972302425469294,0.007155123068116772,Drug Manufacturers - General,Healthcare
ABBV,AbbVie Inc.,Q4,2023,2023-12-31,0.4464891508488542,0.03997656932095461,0.00313458262350937,Drug Manufacturers - General,Healthcare
ABBV,AbbVie Inc.,Q1,2024,2024-03-31,0.49707134892593735,0.02785064015080737,0.004737878414964312,Drug Manufacturers - General,Healthcare
ABCB,Ameris Bancorp,Q2,2023,2023-06-30,0.06458403438243224,1.422899981086511,0.027196652719665274,Banks - Regional,Financial Services
ABCB,Ameris Bancorp,Q3,2023,2023-09-30,0.05211996499315312,1.2889512200748146,0.030769230769230764,Banks - Regional,Financial Services
ABCB,Ameris Bancorp,Q4,2023,2023-12-31,0.02538917005793475,0.9531010831009304,0.018376722817764164,Banks - Regional,Financial Services
ABCB,Ameris Bancorp,Q1,2024,2024-03-31,0.04101250241420486,1.0900639850915832,0.02324580284115368,Banks - Regional,Financial Services
ABCL,AbCellera Biologics Inc.,Q2,2023,2023-06-30,0.054666834941704406,0.6402013261795471,-0.017027863777089782,Biotechnology,Healthcare
ABCL,AbCellera Biologics Inc.,Q3,2023,2023-09-30,0.05340400346517303,0.8881789490753028,-0.021478260869565217,Biotechnology,Healthcare
ABCL,AbCellera Biologics Inc.,Q4,2023,2023-12-31,0.05199940326350352,0.6957751888903401,-0.028021015761821366,Biotechnology,Healthcare
ABCL,AbCellera Biologics Inc.,Q1,2024,2024-03-31,-0.025267651610010555,0.8893999315468291,-0.03225806451612904,Biotechnology,Healthcare
ABCVX,American Beacon The London Company Income Equity Fund Investor Class,Q4,2022,2022-12-31,0.01177967615001032,2.106863263591994,-0.01927437641723356,Asset Management - Income,Financial Services
ABCVX,American Beacon The London Company Income Equity Fund Investor Class,Q1,2023,2023-03-31,0.011668481491139505,1.7514824665209812,-0.11210762331838565,Asset Management - Income,Financial Services
ABCVX,American Beacon The London Company Income Equity Fund Investor Class,Q2,2023,2023-06-30,0.011174914684284361,1.7914010076977624,0.23969213853765806,Asset Management - Income,Financial Services
ABCVX,American Beacon The London Company Income Equity Fund Investor Class,Q3,2023,2023-09-30,0.01129034404736403,1.4988141027606956,0.3395565927654609,Asset Management - Income,Financial Services
ABEV,Ambev S.A.,Q2,2023,2023-06-30,0.030730705866112904,1.8758519924982326,0.05555555555555556,Beverages - Alcoholic,Consumer Defensive
ABEV,Ambev S.A.,Q3,2023,2023-09-30,0.026966773544711133,2.4601320112851917,0.08583690987124463,Beverages - Alcoholic,Consumer Defensive
ABEV,Ambev S.A.,Q4,2023,2023-12-31,0.02590693071500496,1.8857035830128785,0.10526315789473685,Beverages - Alcoholic,Consumer Defensive
ABEV,Ambev S.A.,Q1,2024,2024-03-31,0.028527285064356644,2.40107925877322,0.10043668122270742,Beverages - Alcoholic,Consumer Defensive
ABG,"Asbury Automotive Group, Inc.",Q2,2023,2023-06-30,0.45903084779387454,0.6106936516453054,0.03909824506362403,Auto - Dealerships,Consumer Cyclical
ABG,"Asbury Automotive Group, Inc.",Q3,2023,2023-09-30,0.4277771047849788,0.685418241219114,0.03568479158516973,Auto - Dealerships,Consumer Cyclical
ABG,"Asbury Automotive Group, Inc.",Q4,2023,2023-12-31,0.5384963678957418,0.7068698484416659,0.012090500955682981,Auto - Dealerships,Consumer Cyclical
ABG,"Asbury Automotive Group, Inc.",Q1,2024,2024-03-31,0.5079208409416177,0.7358382628861289,0.032357404266714275,Auto - Dealerships,Consumer Cyclical
ABLLL,"Abacus Life, Inc. 9.875% Fixed Rate Senior Notes due 2028",Q4,2023,2023-12-31,0.4199191787867097,0.11556521498351276,-0.004386981720909496,Insurance - Life,Financial Services
ABLLL,"Abacus Life, Inc. 9.875% Fixed Rate Senior Notes due 2028",Q1,2024,2024-03-31,0.4992316084597714,0.11587957531539389,-0.000946483856700575,Insurance - Life,Financial Services
ABM,ABM Industries Incorporated,Q2,2023,2023-04-30,0.307040483285694,0.6569463565050513,0.019084903352092,Specialty Business Services,Industrials
ABM,ABM Industries Incorporated,Q3,2023,2023-07-31,0.29804828973843056,0.6279613973542038,0.03312444046553268,Specialty Business Services,Industrials
ABM,ABM Industries Incorporated,Q4,2023,2023-10-31,0.29464701947828204,0.727316956478168,0.025399319193506156,Specialty Business Services,Industrials
ABM,ABM Industries Incorporated,Q1,2024,2024-01-31,0.2997134439197643,0.730751960485591,0.017820773930753563,Specialty Business Services,Industrials
ABNB,"Airbnb, Inc.",Q2,2023,2023-06-30,0.10968472720407778,0.06216392894708386,0.007958801498127341,Travel Services,Consumer Cyclical
ABNB,"Airbnb, Inc.",Q3,2023,2023-09-30,0.10770091888614208,0.10388956708694701,0.04977771299467969,Travel Services,Consumer Cyclical
ABNB,"Airbnb, Inc.",Q4,2023,2023-12-31,0.11160087188181157,0.09400474249032782,-0.004039958865873367,Travel Services,Consumer Cyclical
ABNB,"Airbnb, Inc.",Q1,2024,2024-03-31,0.08366956025594001,0.07650476323539185,0.0025344625084997214,Travel Services,Consumer Cyclical
ABR,"Arbor Realty Trust, Inc.",Q2,2023,2023-06-30,0.5859938467449459,1.3928511002927983,0.035175879396984924,REIT - Mortgage,Real Estate
ABR,"Arbor Realty Trust, Inc.",Q3,2023,2023-09-30,0.5908498870851339,1.322792943052036,0.033466135458167325,REIT - Mortgage,Real Estate
ABR,"Arbor Realty Trust, Inc.",Q4,2023,2023-12-31,0.5969407387018799,1.2762845471620712,0.037808641975308636,REIT - Mortgage,Real Estate
ABR,"Arbor Realty Trust, Inc.",Q1,2024,2024-03-31,0.594871212277694,1.4370620448224045,0.027121609798775155,REIT - Mortgage,Real Estate
ABT,Abbott Laboratories,Q2,2023,2023-06-30,0.22965346129727077,0.20391370682290347,0.007541766109785204,Medical - Devices,Healthcare
ABT,Abbott Laboratories,Q3,2023,2023-09-30,0.21539741989180192,0.23053053507975604,0.008876056036787509,Medical - Devices,Healthcare
ABT,Abbott Laboratories,Q4,2023,2023-12-31,0.21345644275684977,0.20832321522444333,0.00860939547070934,Medical - Devices,Healthcare
ABT,Abbott Laboratories,Q1,2024,2024-03-31,0.2012778230090938,0.20631259849632844,0.006544985250737463,Medical - Devices,Healthcare
ACA,"Arcosa, Inc.",Q2,2023,2023-06-30,0.16789678452912232,0.6227405726161502,0.011140583554376656,Industrial - Infrastructure Operations,Industrials
ACA,"Arcosa, Inc.",Q3,2023,2023-09-30,0.15703805593764328,0.6639957326236335,0.010195530726256985,Industrial - Infrastructure Operations,Industrials
ACA,"Arcosa, Inc.",Q4,2023,2023-12-31,0.16724894491181977,0.5826780703661227,0.006800242865816638,Industrial - Infrastructure Operations,Industrials
ACA,"Arcosa, Inc.",Q1,2024,2024-03-31,0.17327771870995884,0.5870032369501945,0.00971455984648597,Industrial - Infrastructure Operations,Industrials
ACAD,ACADIA Pharmaceuticals Inc.,Q2,2023,2023-06-30,0.16897827991082331,0.10110122329790412,0.00028392484342379957,Biotechnology,Healthcare
ACAD,ACADIA Pharmaceuticals Inc.,Q3,2023,2023-09-30,0.16637208714073418,0.10581725335160914,-0.019193857965451058,Biotechnology,Healthcare
ACAD,ACADIA Pharmaceuticals Inc.,Q4,2023,2023-12-31,0.07637965381143885,0.08366917340418407,0.008942829766847654,Biotechnology,Healthcare
ACAD,ACADIA Pharmaceuticals Inc.,Q1,2024,2024-03-31,0.12727238706916008,0.15634842552084308,0.005552470849528039,Biotechnology,Healthcare
ACDC,ProFrac Holding Corp.,Q2,2023,2023-06-30,0.38025964993624667,0.7700793926080086,-0.0017473118279569893,Oil & Gas Equipment & Services,Energy
ACDC,ProFrac Holding Corp.,Q3,2023,2023-09-30,0.36836224822320845,0.7208211860653922,-0.01378676470588235,Oil & Gas Equipment & Services,Energy
ACDC,ProFrac Holding Corp.,Q4,2023,2023-12-31,0.36442328500324606,0.9394752728391846,-0.07193396226415094,Oil & Gas Equipment & Services,Energy
ACDC,ProFrac Holding Corp.,Q1,2024,2024-03-31,0.3827735284336548,0.8911078145991937,0.0004241071428571428,Oil & Gas Equipment & Services,Energy
ACEVX,American Century International Value Fund Investor Class,Q1,2023,2023-01-31,0.010905558770856364,1.2861338716760746,0.05096418732782369,Asset Management,Financial Services
ACEVX,American Century International Value Fund Investor Class,Q2,2023,2023-04-30,0.010905558770856364,1.275591790760697,0.050546448087431695,Asset Management,Financial Services
ACEVX,American Century International Value Fund Investor Class,Q3,2023,2023-07-31,0.011717934061103304,1.1189703913266016,-0.03088803088803089,Asset Management,Financial Services
ACEVX,American Century International Value Fund Investor Class,Q4,2023,2023-10-31,0.011717934061103304,1.22284106056367,-0.03375527426160337,Asset Management,Financial Services
ACGL,Arch Capital Group Ltd.,Q2,2023,2023-06-30,0.050616458704694,0.5579568801197574,0.025151046789377546,Insurance - Diversified,Financial Services
ACGL,Arch Capital Group Ltd.,Q3,2023,2023-09-30,0.049359914534557375,0.5445347138646778,0.02546174142480211,Insurance - Diversified,Financial Services
ACGL,Arch Capital Group Ltd.,Q4,2023,2023-12-31,0.05488001288452247,0.7031490410844701,0.08906825261965448,Insurance - Diversified,Financial Services
ACGL,Arch Capital Group Ltd.,Q1,2024,2024-03-31,0.051901336073997946,0.5782787794305208,0.03313386524822695,Insurance - Diversified,Financial Services
ACGLN,Arch Capital Group Ltd.,Q2,2023,2023-06-30,0.050616458704694,2.348302256541877,0.10585452395032525,Insurance - Diversified,Financial Services
ACGLN,Arch Capital Group Ltd.,Q3,2023,2023-09-30,0.049359914534557375,2.5605292376515245,0.11972704714640198,Insurance - Diversified,Financial Services
ACGLN,Arch Capital Group Ltd.,Q4,2023,2023-12-31,0.05488001288452247,2.7268745349470227,0.34541460735859414,Insurance - Diversified,Financial Services
ACGLN,Arch Capital Group Ltd.,Q1,2024,2024-03-31,0.051901336073997946,2.71932657925014,0.15581031787389266,Insurance - Diversified,Financial Services
ACGLO,Arch Capital Group Ltd.,Q2,2023,2023-06-30,0.050616458704694,1.987477034941098,0.08958958958958958,Insurance - Diversified,Financial Services
ACGLO,Arch Capital Group Ltd.,Q3,2023,2023-09-30,0.049359914534557375,2.22991525180673,0.10426796326310102,Insurance - Diversified,Financial Services
ACGLO,Arch Capital Group Ltd.,Q4,2023,2023-12-31,0.05488001288452247,2.2851534874084347,0.2894615738610216,Insurance - Diversified,Financial Services
ACGLO,Arch Capital Group Ltd.,Q1,2024,2024-03-31,0.051901336073997946,2.404786961097244,0.13778801843317973,Insurance - Diversified,Financial Services
ACHC,"Acadia Healthcare Company, Inc.",Q2,2023,2023-06-30,0.29795864555373297,0.4028574132834595,0.00991963849723303,Medical - Care Facilities,Healthcare
ACHC,"Acadia Healthcare Company, Inc.",Q3,2023,2023-09-30,0.28218490155096554,0.42317514138734447,-0.033992319726923625,Medical - Care Facilities,Healthcare
ACHC,"Acadia Healthcare Company, Inc.",Q4,2023,2023-12-31,0.28191338388282094,0.3921218637963732,0.008101851851851851,Medical - Care Facilities,Healthcare
ACHC,"Acadia Healthcare Company, Inc.",Q1,2024,2024-03-31,0.36012616437147005,0.41292106778591753,0.011056996182703699,Medical - Care Facilities,Healthcare
ACHR,Archer Aviation Inc.,Q2,2023,2023-06-30,0.07975077881619938,0.26716388184042905,-0.17718446601941748,Aerospace & Defense,Industrials
ACHR,Archer Aviation Inc.,Q3,2023,2023-09-30,0.0650481838398814,0.2594161389634101,-0.03754940711462451,Aerospace & Defense,Industrials
ACHR,Archer Aviation Inc.,Q4,2023,2023-12-31,0.0707198268085874,0.19681246901697536,-0.05863192182410423,Aerospace & Defense,Industrials
ACHR,Archer Aviation Inc.,Q1,2024,2024-03-31,0.06615776081424936,0.27536059401451923,-0.08372093023255814,Aerospace & Defense,Industrials
ACI,"Albertsons Companies, Inc.",Q1,2023,2023-06-17,0.5693181289992718,0.1713934406701895,0.035889872173058016,Grocery Stores,Consumer Defensive
ACI,"Albertsons Companies, Inc.",Q2,2023,2023-09-09,0.5634799126222814,0.1701266087041949,0.020335985853227233,Grocery Stores,Consumer Defensive
ACI,"Albertsons Companies, Inc.",Q3,2023,2023-12-02,0.5629875643952975,0.20738300908454596,0.029787234042553193,Grocery Stores,Consumer Defensive
ACI,"Albertsons Companies, Inc.",Q4,2023,2024-02-24,0.520418688161363,0.24323888847574424,0.02193877551020408,Grocery Stores,Consumer Defensive
ACIW,"ACI Worldwide, Inc.",Q2,2023,2023-06-30,0.3699148552082349,0.4666022935590792,-0.0026715580492015535,Software - Infrastructure,Technology
ACIW,"ACI Worldwide, Inc.",Q3,2023,2023-09-30,0.3467292280882431,0.49399200707320634,0.01551418439716312,Software - Infrastructure,Technology
ACIW,"ACI Worldwide, Inc.",Q4,2023,2023-12-31,0.31248405176705696,0.39812774015953645,0.03692810457516339,Software - Infrastructure,Technology
ACIW,"ACI Worldwide, Inc.",Q1,2024,2024-03-31,0.3192660083431282,0.36372896738395544,-0.0022435105067985166,Software - Infrastructure,Technology
ACLS,"Axcelis Technologies, Inc.",Q2,2023,2023-06-30,0.05167430673306481,0.12382783909988293,0.01025473190421644,Semiconductors,Technology
ACLS,"Axcelis Technologies, Inc.",Q3,2023,2023-09-30,0.04251581517424569,0.14973711818538363,0.012327506899724009,Semiconductors,Technology
ACLS,"Axcelis Technologies, Inc.",Q4,2023,2023-12-31,0.043937948480733124,0.2038902128709044,0.01673220757190223,Semiconductors,Technology
ACLS,"Axcelis Technologies, Inc.",Q1,2024,2024-03-31,0.04229848180686183,0.26252968380759706,0.015013302926643863,Semiconductors,Technology
ACLX,"Arcellx, Inc.",Q2,2023,2023-06-30,0.30033935925892663,0.19305865108732378,-0.015812776723592662,Biotechnology,Healthcare
ACLX,"Arcellx, Inc.",Q3,2023,2023-09-30,0.35400786040135584,0.15312675884619797,-0.0225752508361204,Biotechnology,Healthcare
ACLX,"Arcellx, Inc.",Q4,2023,2023-12-31,0.11831440302884871,0.1672833340621435,0.006846846846846847,Biotechnology,Healthcare
ACLX,"Arcellx, Inc.",Q1,2024,2024-03-31,0.11204637710899774,0.15127424499321845,-0.002250080360012858,Biotechnology,Healthcare
ACM,AECOM,Q3,2023,2023-06-30,0.2441844763064061,0.21293955546554622,-0.011674088337946803,Engineering & Construction,Industrials
ACM,AECOM,Q4,2023,2023-09-30,0.24495473230806922,0.1962204160913875,0.0022048015678588924,Engineering & Construction,Industrials
ACM,AECOM,Q1,2024,2023-12-31,0.2392488060277152,0.18156301556357418,0.007575757575757575,Engineering & Construction,Industrials
ACM,AECOM,Q2,2024,2024-03-31,0.23577283244102737,0.16804527976829198,0.00010395010395010396,Engineering & Construction,Industrials
ACN,Accenture plc,Q3,2023,2023-05-31,0.06176579984050917,0.13550592286576427,0.010742517397473145,Information Technology Services,Technology
ACN,Accenture plc,Q4,2023,2023-08-31,0.0614501952910613,0.1297182602016491,0.006933180676144134,Information Technology Services,Technology
ACN,Accenture plc,Q1,2024,2023-11-30,0.05977374473800941,0.13075742889745945,0.009665404623387818,Information Technology Services,Technology
ACN,Accenture plc,Q2,2024,2024-02-29,0.06156181426287801,0.11386779898549285,0.007024400549276434,Information Technology Services,Technology
ACON,"Aclarion, Inc.",Q2,2023,2023-06-30,0.059286612993186216,1.9764784622992887e-08,-2.8040380952609857e-06,Medical - Healthcare Information Services,Healthcare
ACON,"Aclarion, Inc.",Q3,2023,2023-09-30,0.47144054084352255,-3.2981981183733816e-06,-4.033471872477754e-06,Medical - Healthcare Information Services,Healthcare
ACON,"Aclarion, Inc.",Q4,2023,2023-12-31,0.4576534266969242,-4.616178518386987e-06,-7.9464533423992e-06,Medical - Healthcare Information Services,Healthcare
ACON,"Aclarion, Inc.",Q1,2024,2024-03-31,0.1797968589275452,0.0015726939618767124,-0.0015032096943359743,Medical - Healthcare Information Services,Healthcare
ACONW,"Aclarion, Inc.",Q2,2023,2023-06-30,0.059286612993186216,0.024982685261591538,-3.5443037974683547,Medical - Healthcare Information Services,Healthcare
ACONW,"Aclarion, Inc.",Q3,2023,2023-09-30,0.47144054084352255,-2.0715243585124696,-2.5333333333333337,Medical - Healthcare Information Services,Healthcare
ACONW,"Aclarion, Inc.",Q4,2023,2023-12-31,0.4576534266969242,-3.3402356166998244,-5.75,Medical - Healthcare Information Services,Healthcare
ACONW,"Aclarion, Inc.",Q1,2024,2024-03-31,0.1797968589275452,10.705547244163881,-10.232558139534884,Medical - Healthcare Information Services,Healthcare
ACSNX,American Century Short Duration Fd Investor Cl,Q2,2023,2023-06-30,0.07812294400938377,1.2099997348307896,0.05310734463276836,Asset Management - Leveraged,Financial Services
ACSNX,American Century Short Duration Fd Investor Cl,Q3,2023,2023-09-30,0.07899713883904758,1.2420983171984554,0.033707865168539325,Asset Management - Leveraged,Financial Services
ACSNX,American Century Short Duration Fd Investor Cl,Q4,2023,2023-12-31,0.07795909406900589,1.1675666379581195,-0.014176663031624865,Asset Management - Leveraged,Financial Services
ACSNX,American Century Short Duration Fd Investor Cl,Q1,2024,2024-03-31,0.07897835175930684,1.154450646402477,0.035869565217391305,Asset Management - Leveraged,Financial Services
ACT,"Enact Holdings, Inc.",Q2,2023,2023-06-30,0.12561066601844068,1.158731328299536,0.04442545920546775,Insurance - Specialty,Financial Services
ACT,"Enact Holdings, Inc.",Q3,2023,2023-09-30,0.12411110192697904,1.0915739319467215,0.04037632301058408,Insurance - Specialty,Financial Services
ACT,"Enact Holdings, Inc.",Q4,2023,2023-12-31,0.11988829108651136,1.039209590450182,0.035458452722063036,Insurance - Specialty,Financial Services
ACT,"Enact Holdings, Inc.",Q1,2024,2024-03-31,0.11835779178616691,0.9936487488633966,0.03381319049213257,Insurance - Specialty,Financial Services
ACTIX,American Century Capital Value Fund Investor Class,Q1,2023,2023-01-31,0.010905558770856364,1.070794943620218,0.042431192660550454,Asset Management,Financial Services
ACTIX,American Century Capital Value Fund Investor Class,Q2,2023,2023-04-30,0.010905558770856364,1.0807097116167015,0.04282407407407407,Asset Management,Financial Services
ACTIX,American Century Capital Value Fund Investor Class,Q3,2023,2023-07-31,0.011717934061103304,1.0005063222793664,-0.027617951668584582,Asset Management,Financial Services
ACTIX,American Century Capital Value Fund Investor Class,Q4,2023,2023-10-31,0.011717934061103304,1.0277068487715948,-0.02836879432624113,Asset Management,Financial Services
ACVA,ACV Auctions Inc.,Q2,2023,2023-06-30,0.1121295320354073,0.17290459407111997,-0.005657209033005211,Auto - Dealerships,Consumer Cyclical
ACVA,ACV Auctions Inc.,Q3,2023,2023-09-30,0.1094794616529939,0.1918033119485357,-0.007246376811594203,Auto - Dealerships,Consumer Cyclical
ACVA,ACV Auctions Inc.,Q4,2023,2023-12-31,0.1246039760587004,0.18696423554613115,-0.009240924092409241,Auto - Dealerships,Consumer Cyclical
ACVA,ACV Auctions Inc.,Q1,2024,2024-03-31,0.15018398471452693,0.15282088114795564,-0.007061379684953829,Auto - Dealerships,Consumer Cyclical
ADBE,Adobe Inc.,Q2,2023,2023-06-02,0.14774768302320568,0.07424291377472862,0.006485322163362768,Software - Infrastructure,Technology
ADBE,Adobe Inc.,Q3,2023,2023-09-01,0.1408044001375043,0.061427338342838686,0.0054508975337795845,Software - Infrastructure,Technology
ADBE,Adobe Inc.,Q4,2023,2023-12-01,0.13700930185701332,0.05927359169150603,0.005322709683739611,Software - Infrastructure,Technology
ADBE,Adobe Inc.,Q1,2024,2024-03-01,0.1421167959375326,0.06186089166033152,0.002483278652866646,Software - Infrastructure,Technology
ADC,Agree Realty Corporation,Q2,2023,2023-06-30,0.3041162232264385,0.8869556960196013,0.006965174129353234,REIT - Retail,Real Estate
ADC,Agree Realty Corporation,Q3,2023,2023-09-30,0.3006397452840329,1.046031366843895,0.007953443258971873,REIT - Retail,Real Estate
ADC,Agree Realty Corporation,Q4,2023,2023-12-31,0.3184400288314763,0.8713833839889454,0.007394957983193277,REIT - Retail,Real Estate
ADC,Agree Realty Corporation,Q1,2024,2024-03-31,0.3278041446674881,0.9625165250653098,0.008014911463187325,REIT - Retail,Real Estate
ADEA,Adeia Inc.,Q2,2023,2023-06-30,0.564549303540776,0.28515851876083353,0.0012499999999999998,Software - Application,Technology
ADEA,Adeia Inc.,Q3,2023,2023-09-30,0.55078371384014,0.31015077084542886,0.02217936354869817,Software - Application,Technology
ADEA,Adeia Inc.,Q4,2023,2023-12-31,0.53903013415874,0.27505334170813694,0.009925558312655087,Software - Application,Technology
ADEA,Adeia Inc.,Q1,2024,2024-03-31,0.5155632145570441,0.3098619309828461,0.0007919847328244275,Software - Application,Technology
ADI,"Analog Devices, Inc.",Q2,2023,2023-04-29,0.13582231203195963,0.41283026906766757,0.011224253644989586,Semiconductors,Technology
ADI,"Analog Devices, Inc.",Q3,2023,2023-07-29,0.1414958747324722,0.37482333884923086,0.009135042021193298,Semiconductors,Technology
ADI,"Analog Devices, Inc.",Q4,2023,2023-10-28,0.15112238725045896,0.45935472770180097,0.006355932203389831,Semiconductors,Technology
ADI,"Analog Devices, Inc.",Q1,2024,2024-02-03,0.14446499066389046,0.37724772151527663,0.004892934182143422,Semiconductors,Technology
ADKSX,Adirondack Small Cap Fund,Q2,2023,2023-06-30,0.043738392138671596,0.34213424331298053,0.046108291032148904,Asset Management,Financial Services
ADKSX,Adirondack Small Cap Fund,Q3,2023,2023-09-30,0.019765087451859193,0.34963114375927223,0.014078674948240168,Asset Management,Financial Services
ADKSX,Adirondack Small Cap Fund,Q4,2023,2023-12-31,0.0031085266673782797,0.36970832465598824,0.044167610419026046,Asset Management,Financial Services
