quarter,ticker,industry,sector,debt_to_assets,mkt_cap,stock_price,book_to_market,earnings_yield,mkt_cap_rank
2023Q4,BRK-A,Insurance - Diversified,Financial Services,0.017938686589817735,782891253908.0,542625.03,0.7169233238944352,0.04798893998678977,1
2023Q1,HPE,Communication Equipment,Technology,0.23251965246172943,20772720000.0,15.05,1.0243717654044813,0.025913621262458473,139
2023Q2,HPE,Communication Equipment,Technology,0.24079641397684926,21823200000.0,15.99,0.9767415984683678,0.020012507817385866,153
2023Q3,HPE,Communication Equipment,Technology,0.23667464326863422,22494150000.0,16.65,0.9534707918079743,0.021621621621621623,132
2023Q4,HPE,Communication Equipment,Technology,0.23647052648154954,22090980000.0,16.4,0.9973632168754121,0.030487804878048783,154
2023Q1,CVX,Oil & Gas Integrated,Energy,0.09068882236620995,304646641400.0,148.37,0.5680997357048955,0.023454876322706746,7
2023Q2,CVX,Oil & Gas Integrated,Energy,0.08544795237092848,294396028050.0,144.48,0.5868931840304059,0.022286821705426358,6
2023Q3,CVX,Oil & Gas Integrated,Energy,0.07789653957344266,315481781060.0,156.32,0.5650685579462327,0.02226202661207779,6
2023Q4,CVX,Oil & Gas Integrated,Energy,0.07963857632093933,277657461840.0,139.73,0.6188184236551859,0.008802690903886067,6
2023Q1,EXP,Construction Materials,Basic Materials,0.40488644021111814,5176570002.0,145.39,0.2282846851460259,0.019327326501134882,303
2023Q2,EXP,Construction Materials,Basic Materials,0.4096907462539168,6535320906.0,184.97,0.18980144868754653,0.01854354760231389,298
2023Q3,EXP,Construction Materials,Basic Materials,0.3869515346437242,5837687143.0,165.46,0.2252612660425755,0.025927716668681253,300
2023Q4,EXP,Construction Materials,Basic Materials,0.3700606157061107,6991112040.0,201.81,0.19166696133301303,0.01858183439869184,301
2023Q1,T,Telecommunications Services,Communication Services,0.3888937394137295,138215000000.0,16.84,0.8234340536986766,0.0344418052256532,22
2023Q2,T,Telecommunications Services,Communication Services,0.39561712118652576,114600750000.0,14.15,1.003011899957676,0.0431095406360424,37
2023Q3,T,Telecommunications Services,Communication Services,0.38292049628963015,107918700000.0,13.56,1.064399981114375,0.035398230088495575,33
2023Q4,T,Telecommunications Services,Communication Services,0.3805311256325849,120648200000.0,15.44,0.930489597670916,0.019430051813471502,39
2023Q1,XOM,Oil & Gas Integrated,Energy,0.11220696806192149,445877560000.0,101.48,0.47729728732458304,0.02749310208908159,3
2023Q2,XOM,Oil & Gas Integrated,Energy,0.11423600405232788,431681250000.0,100.11,0.4889997294171689,0.019378683448206972,3
2023Q3,XOM,Oil & Gas Integrated,Energy,0.11081800574331312,473259500000.0,110.65,0.4484017367728246,0.02033438770899232,3
2023Q4,XOM,Oil & Gas Integrated,Energy,0.1158331938232926,397020580000.0,94.95,0.5431744550306733,0.02022116903633491,5
2023Q2,DIS,Entertainment,Communication Services,0.23683722383309413,163293120000.0,88.19,0.6070231296412684,0.007937407869372944,17
2023Q3,DIS,Entertainment,Communication Services,0.24270475097164593,148402550000.0,80.06,0.6772432963644279,0.0017486884836372721,18
2023Q4,DIS,Entertainment,Communication Services,0.24113381941003367,165411280000.0,89.48,0.6144245841572755,0.0116227089852481,18
2023Q1,HMY,Gold,Basic Materials,0.10490915416138644,2547012619.0,4.0,14.059472630011733,0.5825,412
2023Q2,HMY,Gold,Basic Materials,0.10146750524109015,2595703282.0,4.1,13.716795733732758,1.1756097560975611,455
2023Q3,HMY,Gold,Basic Materials,0.05648931070330424,2335697787.0,3.67,17.58575702041616,1.2970027247956404,455
2023Q4,HMY,Gold,Basic Materials,0.055999732378817786,3806850000.0,6.04,10.654067123859248,1.5827814569536425,410
2023Q2,GFI,Gold,Basic Materials,0.21394619805538212,12489616923.0,13.19,0.3591443567350261,0.038665655799848375,219
2023Q4,GFI,Gold,Basic Materials,0.20335995526542916,12920600155.0,13.95,0.3590965055476932,0.021505376344086023,226
2023Q1,WTM,Insurance - Property & Casualty,Financial Services,0.06989483735598247,3477886752.0,1375.98,1.1170977366603674,0.05075655169406532,377
2023Q2,WTM,Insurance - Property & Casualty,Financial Services,0.09190215250170122,3504081039.0,1387.39,1.1197064860991137,0.005506742876912764,407
2023Q3,WTM,Insurance - Property & Casualty,Financial Services,0.06934960947094365,3773476301.0,1494.05,1.0476903953613752,0.0061845319768414715,378
2023Q4,WTM,Insurance - Property & Casualty,Financial Services,0.07107340223316004,3853505864.0,1503.36,1.1013176982917159,0.07441331417624522,407
2023Q1,WFC,Banks - Diversified,Financial Services,0.10190733672603902,138302262000.0,35.17,1.3607376416588812,0.03525732158089281,21
2023Q2,WFC,Banks - Diversified,Financial Services,0.0998150635286092,155730784000.0,40.47,1.2033997165645085,0.031134173461823574,20
2023Q3,WFC,Banks - Diversified,Financial Services,0.106049408645544,149089968000.0,39.05,1.2683032479623912,0.038156209987195905,17
2023Q4,WFC,Banks - Diversified,Financial Services,0.1135604832783777,178220698000.0,47.46,1.0808103262748943,0.018331226295828066,14
2023Q1,VTR,REIT - Healthcare Facilities,Real Estate,0.5101438399531086,17358683850.0,40.42,0.6183365861462724,0.0010836219693221177,161
2023Q2,VTR,REIT - Healthcare Facilities,Real Estate,0.5339141909041659,19043144930.0,44.49,0.5595444273596278,0.005844009889862891,173
2023Q3,VTR,REIT - Healthcare Facilities,Real Estate,0.5475284609135346,16972449670.0,40.08,0.6080268204168391,-0.004491017964071856,170
2023Q4,VTR,REIT - Healthcare Facilities,Real Estate,0.60882403960327,20085270800.0,47.84,0.4921375490313933,-0.004807692307692308,168
2023Q1,FICO,Software - Application,Technology,1.3121800601824642,17538439710.0,702.69,-0.043674054772399204,0.0057493346995118755,156
2023Q2,FICO,Software - Application,Technology,1.2600341165326345,20089447460.0,809.21,-0.0348553486567961,0.006376589513228952,166
2023Q3,FICO,Software - Application,Technology,1.2225120470570012,21562125780.0,868.53,-0.031907336364680086,0.00470910619092029,139
2023Q4,FICO,Software - Application,Technology,1.2483040668508294,28825543640.0,1164.01,-0.02517784257823628,0.004200994836814117,128
2023Q1,AG,Silver,Basic Materials,0.12861041246660748,1977127007.0,7.16,0.6776964223062371,-0.051675977653631286,448
2023Q2,AG,Silver,Basic Materials,0.1265214254539388,1587614986.0,5.61,0.8730833684712282,-0.011122994652406416,534
2023Q3,AG,Silver,Basic Materials,0.1307369817476842,1471908423.0,5.1,0.9154515774423442,-0.01854901960784314,527
2023Q4,AG,Silver,Basic Materials,0.13045892659674388,1765037257.0,6.12,0.769272622389143,0.005996732026143791,532
2023Q1,AM,Oil & Gas Midstream,Energy,0.5772990924399106,5029975980.0,9.01,0.5024031535868758,0.019977802441731408,307
2023Q2,AM,Oil & Gas Midstream,Energy,0.5747843298742561,5564241600.0,10.19,0.4406434204109597,0.017664376840039256,324
2023Q3,AM,Oil & Gas Midstream,Energy,0.5658448566007219,5746518480.0,10.72,0.4183366371803454,0.018656716417910446,303
2023Q4,AM,Oil & Gas Midstream,Energy,0.5487268446177664,6010753770.0,11.42,0.3927751529195281,0.01838879159369527,331
2023Q1,ALEX,REIT - Diversified,Real Estate,0.27452878537668696,1372866000.0,17.1,0.8166162532768703,0.0152046783625731,502
2023Q2,ALEX,REIT - Diversified,Real Estate,0.0011147650632629172,1348907999.0,17.0,0.8294441743639605,0.010588235294117647,560
2023Q3,ALEX,REIT - Diversified,Real Estate,0.28534632398230586,1214598000.0,15.51,0.9136556349498147,0.01289490651192779,557
2023Q4,ALEX,REIT - Diversified,Real Estate,0.2871461547807071,1377048000.0,17.84,0.7765465896984863,-0.0027073991031390135,580
2023Q1,BIO,Medical - Devices,Healthcare,0.10182709033325543,14061632100.0,479.019989,0.6886974633771723,0.004864097644159062,185
2023Q2,BIO,Medical - Devices,Healthcare,0.11622352519725579,11033150240.0,379.119995,0.7589937823184137,-0.10442604062600286,230
2023Q3,BIO,Medical - Devices,Healthcare,0.11814817875304211,10431611900.0,358.45,0.8067974614738113,0.010182731203794114,222
2023Q4,BIO,Medical - Devices,Healthcare,0.11426839590310486,9296648880.0,322.89,0.9402455780388685,0.03762891387159714,257
2023Q1,PSTG,Computer Hardware,Technology,0.213267151858336,7802565130.0,25.51,0.1215247938930029,0.009800078400627205,245
2023Q2,PSTG,Computer Hardware,Technology,0.09568597210174325,11396158200.0,36.82,0.08043127338168463,-0.005975013579576317,228
2023Q3,PSTG,Computer Hardware,Technology,0.08969942455491872,11190129860.0,35.62,0.08946491666175499,-0.0006457046603032004,220
2023Q4,PSTG,Computer Hardware,Technology,0.0811397019051357,11330287459.0,35.66,0.1025159481298358,0.0061693774537296695,236
2023Q1,CVS,Medical - Healthcare Plans,Healthcare,0.3195504115656207,95339730000.0,68.0,0.8181880702397873,0.02441176470588235,36
2023Q2,CVS,Medical - Healthcare Plans,Healthcare,0.3284507199955213,88970310000.0,63.78,0.8887477828965361,0.023204766384446535,46
2023Q3,CVS,Medical - Healthcare Plans,Healthcare,0.3187190118819288,89858339999.0,64.94,0.8894349670450687,0.02710194025254081,43
2023Q4,CVS,Medical - Healthcare Plans,Healthcare,0.31788585981547923,101700479999.0,74.07,0.8014598411608291,0.0214661806399352,46
2023Q1,EVH,Medical - Healthcare Information Services,Healthcare,0.2686920318105056,3610971100.0,32.45,0.3207217400676103,-0.005855161787365177,372
2023Q2,EVH,Medical - Healthcare Information Services,Healthcare,0.2652322721019967,3402144600.0,30.299999,0.32423152981049286,-0.010231023439967771,409
2023Q3,EVH,Medical - Healthcare Information Services,Healthcare,0.24966895975636935,3057438860.0,27.23,0.35850038224476544,-0.008446566287183254,411
2023Q4,EVH,Medical - Healthcare Information Services,Healthcare,0.2442010395820182,3751811640.0,33.03,0.2845827835855853,-0.008779897063275808,413
2023Q1,RITM,REIT - Mortgage,Real Estate,0.6959711459797588,3864734336.0,6.62,2.1779429744160526,0.021148036253776436,349
2023Q2,RITM,REIT - Mortgage,Real Estate,0.7007445697081633,4518051470.0,7.94,1.859984404356105,0.09319899244332493,368
2023Q3,RITM,REIT - Mortgage,Real Estate,0.6970130659692378,4489058626.0,8.11,1.839321869172648,0.049321824907521586,347
2023Q4,RITM,REIT - Mortgage,Real Estate,0.6875309475292739,5160730411.0,9.54,1.5199882398821938,-0.018867924528301886,351
2023Q2,CRI,Apparel - Retail,Consumer Cyclical,0.5573073852321634,2673457974.0,66.36,0.3240495166149795,0.01431585292344786,449
2023Q3,CRI,Apparel - Retail,Consumer Cyclical,0.5458120204879201,2519715567.0,63.89,0.33732572145616685,0.027860385036781968,446
2023Q4,CRI,Apparel - Retail,Consumer Cyclical,0.5116015089466004,2695467990.0,69.97,0.33563168815672784,0.04144633414320423,476
2023Q1,TMHC,Residential Construction,Consumer Cyclical,0.2859025234274259,4178374600.0,38.259998,1.1642383448123672,0.0460010478829612,337
2023Q2,TMHC,Residential Construction,Consumer Cyclical,0.2837971060909116,5307980490.0,48.77,0.9534613763953572,0.044084478162804995,332
2023Q3,TMHC,Residential Construction,Consumer Cyclical,0.246355126362494,4637544570.0,42.61,1.112300037689988,0.03684581084252523,343
2023Q4,TMHC,Residential Construction,Consumer Cyclical,0.24239851376029783,5720560450.0,53.35,0.9321265016961756,0.030178069353327085,339
2023Q1,BMO,Banks - Diversified,Financial Services,0.21655992025877494,72560999974.0,79.88,0.9690693021655322,0.004506760140210316,48
2023Q2,BMO,Banks - Diversified,Financial Services,0.18535907605059113,64610663920.0,81.92,1.140312329073355,0.0159912109375,63
2023Q3,BMO,Banks - Diversified,Financial Services,0.1910634221667625,65786562724.0,77.46,1.3384433390445545,0.025432481280660987,57
2023Q4,BMO,Banks - Diversified,Financial Services,0.19232940223123293,71607923940.0,92.1,1.0723404964374599,0.022366992399565692,59
2023Q1,CMP,Industrial Materials,Basic Materials,0.4626547879195383,1410759180.0,33.53,0.35357565674407676,-0.015806740232627497,497
2023Q2,CMP,Industrial Materials,Basic Materials,0.4161375966755166,1399168000.0,33.39,0.39068773401682066,0.02875112309074573,555
2023Q3,CMP,Industrial Materials,Basic Materials,0.44295929592959293,1150198400.0,27.59,0.4555288305711775,-0.0022036969916636464,562
2023Q4,CMP,Industrial Materials,Basic Materials,0.5061208663380048,1041968640.0,25.15,0.4436914491693209,-0.0727634194831014,609
2023Q1,CMRE,Marine Shipping,Industrials,0.5140540613951299,1153019278.0,8.56,2.1631126659243214,0.13551401869158877,532
2023Q2,CMRE,Marine Shipping,Industrials,0.5201037855385217,1160521174.0,8.9,2.155730880312187,0.05955056179775281,593
2023Q3,CMRE,Marine Shipping,Industrials,0.5174347689452975,1136197815.0,8.95,2.196254558720253,0.05027932960893855,567
2023Q4,CMRE,Marine Shipping,Industrials,0.500818229997908,1228819166.0,9.81,2.0574642868812596,0.08358817533129459,596
2023Q1,ROG,"Hardware, Equipment & Parts",Technology,0.11895736155832326,3040451720.0,163.429993,0.38752730152442794,-0.0011625772999941328,396
2023Q2,ROG,"Hardware, Equipment & Parts",Technology,0.08391349783884869,3016270110.0,161.929993,0.39970460474346703,0.005928487874386557,432
2023Q3,ROG,"Hardware, Equipment & Parts",Technology,0.05358262989638798,2448891690.0,131.47,0.49435097719654564,0.007758423975051343,449
2023Q4,ROG,"Hardware, Equipment & Parts",Technology,0.03321908779330345,2456502000.0,132.07,0.5125173926176327,0.009464677822366927,486
2023Q1,ATEN,Software - Infrastructure,Technology,0.013582993968400577,1146523330.0,14.94,0.15685193189804866,0.003346720214190094,533
2023Q2,ATEN,Software - Infrastructure,Technology,0.013200916813313346,1087334340.0,14.13,0.1844778089415984,0.01132342533616419,598
2023Q3,ATEN,Software - Infrastructure,Technology,0.012963090392280371,1120125780.0,14.62,0.18073366402522126,0.005937072503419973,572
2023Q4,ATEN,Software - Infrastructure,Technology,0.043149337239519865,978372960.0,12.87,0.21742382823580328,0.018648018648018648,612
2023Q1,RYN,REIT - Specialty,Real Estate,0.42806617148447645,4929745181.0,28.91,0.4319803708971159,0.0019474230370114148,311
2023Q2,RYN,REIT - Specialty,Real Estate,0.4295086107305016,4655810162.0,27.55,0.4470274753718143,0.004718693284936479,359
2023Q3,RYN,REIT - Specialty,Real Estate,0.4306122393936942,4219883988.0,25.21,0.4858489817532025,0.005156683855612852,360
2023Q4,RYN,REIT - Specialty,Real Estate,0.3984694045399715,4954573035.0,30.04,0.41763798040840655,0.02862849533954727,365
2023Q1,BXP,REIT - Office,Real Estate,0.6220701012225351,8487423120.0,47.98,0.8058564746656554,0.010421008753647354,237
2023Q2,BXP,REIT - Office,Real Estate,0.580737307076721,9034719200.0,51.96,0.7412308215416551,0.012894534257120862,254
2023Q3,BXP,REIT - Office,Real Estate,0.6288087204943356,9331222400.0,54.57,0.676103549170339,-0.013010811801356055,235
2023Q4,BXP,REIT - Office,Real Estate,0.6532748659819015,11012830650.0,65.27,0.574501641365973,0.011643940554619274,240
2023Q1,AGCO,Agricultural - Machinery,Industrials,0.19901772170631543,10126480000.0,123.68,0.44612091672035326,0.02514553686934023,217
2023Q2,AGCO,Agricultural - Machinery,Industrials,0.21382306477093208,9843358000.0,125.65,0.43977458736599057,0.03390370075606844,245
2023Q3,AGCO,Agricultural - Machinery,Industrials,0.1935319043969307,8859172000.0,113.35,0.5130204483790474,0.033083370092633436,241
2023Q4,AGCO,Agricultural - Machinery,Industrials,0.13819913844429657,9069327000.0,116.64,0.5344537730253432,0.03892318244170096,259
2023Q1,ARCO,Restaurants,Consumer Cyclical,0.5896889403480303,1623683941.0,7.35,0.22894818142244897,0.024489795918367346,477
2023Q2,ARCO,Restaurants,Consumer Cyclical,0.5889299124708677,2158915054.0,9.82,0.19514820663973875,0.013238289205702648,484
2023Q3,ARCO,Restaurants,Consumer Cyclical,0.567416391546597,1992515773.0,9.11,0.23022916053581696,0.06586169045005488,486
2023Q4,ARCO,Restaurants,Consumer Cyclical,0.5676087807585888,2673211556.0,12.26,0.199517939454512,0.021207177814029365,477
2023Q1,ATI,Manufacturing - Metal Fabrication,Industrials,0.40165138898607516,5070610000.0,39.459999,0.2162461770452931,0.01723264108546987,305
2023Q2,ATI,Manufacturing - Metal Fabrication,Industrials,0.41596951315759806,5665863000.0,44.23,0.21007978281199005,0.013339362423694325,321
2023Q3,ATI,Manufacturing - Metal Fabrication,Industrials,0.4837141468157511,5271315000.0,41.15,0.23502674380111985,0.01433778857837181,318
2023Q4,ATI,Manufacturing - Metal Fabrication,Industrials,0.4514854265711821,5783784000.0,45.47,0.2373878415929779,0.025291400923685946,338
2023Q1,BBUC,Asset Management,Financial Services,0.5552977010660671,1959984201.0,19.36,0.1002875346161449,-0.0965909090909091,451
2023Q2,BBUC,Asset Management,Financial Services,0.5606848399316645,1867025924.0,18.5,0.17874243325919817,0.060000000000000005,509
2023Q3,BBUC,Asset Management,Financial Services,0.5667868665780983,1787913734.0,17.78,0.2297743117809579,0.054555680539932504,501
2023Q4,BBUC,Asset Management,Financial Services,0.4942670870478409,2302125956.0,22.98,0.3852643796181714,0.2053959965187119,494
2023Q1,BDX,Medical - Instruments & Supplies,Healthcare,0.3350369526050667,70874910180.0,239.63,0.3771161944019617,0.006426574302048993,51
2023Q2,BDX,Medical - Instruments & Supplies,Healthcare,0.3165399777429881,76718665900.0,256.5,0.35317116476515986,0.0053411306042885,52
2023Q3,BDX,Medical - Instruments & Supplies,Healthcare,0.3008525956801819,75126232699.0,252.03,0.3522244209941392,0.0014680791969210014,48
2023Q4,BDX,Medical - Instruments & Supplies,Healthcare,0.3081838007422428,70738252790.0,238.68,0.3658502902509447,0.004064018769901123,63
2023Q1,BE,Electrical Equipment & Parts,Industrials,0.4613732261051633,4159231560.0,19.93,0.09692089725661106,-0.01806322127446061,339
2023Q2,BE,Electrical Equipment & Parts,Industrials,0.5763843697309683,3448705500.0,16.35,0.09019510542759676,-0.019571865443425075,408
2023Q3,BE,Electrical Equipment & Parts,Industrials,0.6072131983711617,2796931800.0,13.26,0.17398100304054606,-0.0603318250377074,427
2023Q4,BE,Electrical Equipment & Parts,Industrials,0.6026842033958977,3318219200.0,14.8,0.15130947346697288,0.001358108108108108,440
2023Q2,SMG,Agricultural Inputs,Basic Materials,0.7603295844108979,3523178000.0,57.53,0.04267959573886916,0.03389535894316009,406
2023Q3,SMG,Agricultural Inputs,Basic Materials,0.8469402700881741,2904416000.0,48.04,-0.09900557364710902,-0.17339716902581181,421
2023Q4,SMG,Agricultural Inputs,Basic Materials,0.8760259411748876,3614625000.0,59.97,-0.11334297366202208,-0.023678505919626478,421
2023Q1,CFG,Banks - Regional,Financial Services,0.08941490893384206,14561520390.0,27.21,1.83216824708959,0.036751194413818446,180
2023Q2,CFG,Banks - Regional,Financial Services,0.06813678462876457,12244066696.0,23.71,2.0746383222229747,0.0392239561366512,222
2023Q3,CFG,Banks - Regional,Financial Services,0.07806632041550139,12582093078.0,24.68,1.9744893732835125,0.034440842787682335,207
2023Q4,CFG,Banks - Regional,Financial Services,0.06082968409291597,15451005497.0,31.08,1.6798519390104647,0.01093951093951094,205
2023Q1,BBVA,Banks - Diversified,Financial Services,0.12574435748630275,42433950000.0,6.12,1.2974165686654568,0.05065359477124183,81
2023Q2,BBVA,Banks - Diversified,Financial Services,0.22607206186324194,45846327406.0,6.94,1.1839819015648936,0.04899135446685879,85
2023Q3,BBVA,Banks - Diversified,Financial Services,0.13601570995702988,46975557690.0,7.27,1.1726883477715209,0.04951856946354883,77
2023Q4,BBVA,Banks - Diversified,Financial Services,0.23094597696110414,53143674708.0,8.37,1.058864239022791,0.040621266427718045,80
2023Q1,DNB,Financial - Data & Stock Exchanges,Financial Services,0.3916889705803317,5053737135.0,11.29,0.711503533806252,-0.006926483613817538,306
2023Q2,DNB,Financial - Data & Stock Exchanges,Financial Services,0.39911731698895025,4984546118.0,11.19,0.713912372613351,-0.004030384271671135,348
2023Q3,DNB,Financial - Data & Stock Exchanges,Financial Services,0.40378973640423854,4303856155.0,9.71,0.815709868842743,0.0010504634397528322,356
2023Q4,DNB,Financial - Data & Stock Exchanges,Financial Services,0.3933930975601747,5043870000.0,11.42,0.6944926857982735,0.0003415061295971979,360
2023Q2,RVT,Asset Management,Financial Services,0.0,1524163259.0,12.5,1.2699370241439636,0.132,544
2023Q4,RVT,Asset Management,Financial Services,0.0,1650891322.0,13.73,1.1973282472764686,0.09468317552804079,548
2023Q1,RVTY,Medical - Diagnostics & Research,Healthcare,0.3252305844610578,385734449970.0,132.51,0.33644317317271416,0.004452494151384801,4
2023Q2,RVTY,Medical - Diagnostics & Research,Healthcare,0.3169703884693157,14874289850.0,118.18,0.5318290685223649,0.0023692672194956846,198
2023Q3,RVTY,Medical - Diagnostics & Research,Healthcare,0.29906498117802804,13725914400.0,110.19,0.5631605114080092,0.0006997005172883202,195
2023Q4,RVTY,Medical - Diagnostics & Research,Healthcare,0.29969741235776926,13491696060.0,108.88,0.5858292974138434,0.005878030859662014,219
2023Q1,NTST,REIT - Retail,Real Estate,0.31490025083231843,1115875746.0,16.53,1.1299893744140934,0.0015305505142165759,536
2023Q2,NTST,REIT - Retail,Real Estate,0.29428845412236704,1199301929.0,16.35,1.1976233151274087,-0.0007951070336391436,585
2023Q3,NTST,REIT - Retail,Real Estate,0.30139362254360674,1045614105.0,14.42,1.2616563801714777,0.004160887656033287,581
2023Q4,NTST,REIT - Retail,Real Estate,0.32705077904221275,1236585774.0,16.75,1.0900758764567442,0.001671641791044776,595
2023Q1,KT,Telecommunications Services,Communication Services,0.28405231683338,5797449488.0,9.86,3244.988197031207,58.84178498985801,279
2023Q2,KT,Telecommunications Services,Communication Services,0.2734327550446551,5640739491.0,9.83,6772.177740747017,80.4028484231943,322
2023Q3,KT,Telecommunications Services,Communication Services,0.25354093708214703,6364609431.0,11.15,3382.101846548716,47.74439461883408,287
2023Q4,KT,Telecommunications Services,Communication Services,0.2740797924007554,6623592783.0,12.92,2535.1927871545327,8.543343653250774,314
2023Q1,AL,Rental & Leasing Services,Industrials,0.6623133744445119,4370902006.0,37.9,1.604035665344671,0.028232189973614777,330
2023Q2,AL,Rental & Leasing Services,Industrials,0.6349857526535376,4646490496.0,40.49,1.5244223553456504,0.027167201778216844,363
2023Q3,AL,Rental & Leasing Services,Industrials,0.6283938262128977,4375584001.0,38.32,1.6361376899386437,0.028705636743215034,351
2023Q4,AL,Rental & Leasing Services,Industrials,0.62992572766047,4656482948.0,40.99,1.5732865070128257,0.04635276896804098,376
2023Q1,BRK-B,Insurance - Diversified,Financial Services,0.1239870340356564,671362807968.0,308.769989,0.7479788000976866,0.052628171710042713,2
2023Q2,BRK-B,Insurance - Diversified,Financial Services,0.12034394132720415,740102202290.0,341.0,0.728153727748753,0.04844574780058651,2
2023Q3,BRK-B,Insurance - Diversified,Financial Services,0.12234234993867245,760286807807.0,350.3,0.6909629295229806,-0.01678561233228661,2
2023Q4,BRK-B,Insurance - Diversified,Financial Services,0.12483434238834817,771875595655.0,356.66,0.727154742498577,0.04867380698704648,2
2023Q1,CODI,Conglomerates,Industrials,0.48864200323316725,1372462559.0,17.11,0.9837853132716461,0.010520163646990065,503
2023Q2,CODI,Conglomerates,Industrials,0.5051457006665186,1559098890.0,19.7,0.8304444891692689,-0.02081218274111675,538
2023Q3,CODI,Conglomerates,Industrials,0.5093145502848212,1349206370.0,17.24,0.9195867067092167,-0.00812064965197216,540
2023Q4,CODI,Conglomerates,Industrials,0.48348812844496736,1626031050.0,20.9,0.8764564089524796,-0.03444976076555024,552
2023Q1,CSL,Construction,Industrials,0.3631419175309891,11461749000.0,220.68,0.27120407408235064,0.00901758201921334,205
2023Q2,CSL,Construction,Industrials,0.3601070204286391,12698234999.0,251.3,0.23797358273467123,0.01524074810982889,215
2023Q3,CSL,Construction,Industrials,0.33531396713615025,12833370000.0,254.74,0.2318704038104211,0.021001805762738475,203
2023Q4,CSL,Construction,Industrials,0.3540785498489426,15059126000.0,307.96,0.19058626463856115,0.013800493570593585,209
2023Q1,NOW,Software - Application,Technology,0.16438959894226532,94812639120.0,464.72,0.059248552387525584,0.001592356687898089,39
2023Q2,NOW,Software - Application,Technology,0.1542585271058098,114902634080.0,561.969971,0.0604080067438881,0.00911080709684397,35
2023Q3,NOW,Software - Application,Technology,0.15578821814326418,114287197440.0,558.96,0.06284168446575568,0.002111063403463575,30
2023Q4,NOW,Software - Application,Technology,0.13648127911658137,144830450000.0,706.49,0.05266848235298585,0.002038245410409206,26
2023Q2,TPR,Luxury Goods,Consumer Cyclical,0.47173701391672873,9852560000.0,40.49,0.2382788673363404,0.01975796492961225,244
2023Q3,TPR,Luxury Goods,Consumer Cyclical,0.496016800840042,6563625000.0,27.49,0.38491279511189275,0.030920334667151692,281
2023Q4,TPR,Luxury Goods,Consumer Cyclical,0.698155681341112,8440533000.0,35.58,0.3260160514918562,0.03962900505902192,271
2023Q2,BDC,Communication Equipment,Technology,0.4063785447999058,4064838050.0,95.3,0.2777280741319716,0.0155299055613851,381
2023Q3,BDC,Communication Equipment,Technology,0.39851055232095106,4060217150.0,96.24,0.2843504223886245,0.016832917705735664,370
2023Q4,BDC,Communication Equipment,Technology,0.40250127230154026,3210896250.0,77.06,0.3641140807135463,0.012068518037892552,447
2023Q1,DHT,Oil & Gas Midstream,Energy,0.2678276536070864,1761677323.0,8.85,0.7250045623885163,0.025988700564971753,464
2023Q2,DHT,Oil & Gas Midstream,Energy,0.26062941864656264,1390710966.0,7.18,0.9031836797275189,0.04874651810584958,556
2023Q3,DHT,Oil & Gas Midstream,Energy,0.29154429392430187,1665880171.0,8.99,0.7029502874147179,0.021134593993325918,513
2023Q4,DHT,Oil & Gas Midstream,Energy,0.28920677405454814,1579405507.0,8.72,0.7316342255766031,0.025229357798165136,556
